monotonic_ns,port_rcv_data_words,port_xmit_data_words
7492943232077843,106629215955,3535518894
7492943282127374,106629215955,3535518894
7492943332134594,106629215955,3535518894
7492943382133590,106629215955,3535518894
7492943432137143,106629215955,3535518894
7492943482128805,106629215955,3535518894
7492943532149781,106629215955,3535518894
7492943582119511,106629215955,3535518894
7492943632124408,106629215955,3535518894
7492943682106341,106629215955,3535518894
7492943732135272,106629215955,3535518894
7492943782125581,106629215955,3535518894
7492943832136078,106629215955,3535518894
7492943882108634,106629215955,3535518894
7492943932123378,106629215955,3535518894
7492943982103027,106629215955,3535518894
7492944032122210,106629215955,3535518894
7492944082114832,106629215955,3535518894
7492944132117373,106629215955,3535518894
7492944182114294,106629215955,3535518894
7492944232118970,106629215955,3535518894
7492944282112685,106629215955,3535518894
7492944332111719,106629215955,3535518894
7492944382123388,106629215955,3535518894
7492944432113205,106629215955,3535518894
7492944482125876,106629215955,3535518894
7492944532114060,106629215955,3535518894
7492944582117273,106629215955,3535518894
7492944632138599,106629215955,3535518894
7492944682128757,106629215955,3535518894
7492944732120158,106629215955,3535518894
7492944782136385,106629215955,3535518894
7492944832125170,106629215955,3535518894
7492944882126269,106629215955,3535518894
7492944932121266,106629215955,3535518894
7492944982128216,106629215955,3535518894
7492945032115598,106629215955,3535518894
7492945082118630,106629215955,3535518894
7492945132112805,106629215955,3535518894
7492945182136816,106629215955,3535518894
7492945232100053,106629215955,3535518894
7492945282127481,106629215955,3535518894
7492945332114001,106629215955,3535518894
7492945382112745,106629215955,3535518894
7492945432127649,106629215955,3535518894
7492945482115382,106629215955,3535518894
7492945532139604,106629215955,3535518894
7492945582117438,106629215955,3535518894
7492945632112786,106629215955,3535518894
7492945682140604,106629215955,3535518894
7492945732111806,106629215955,3535518894
7492945782131048,106629215955,3535518894
7492945832127888,106629215955,3535518894
7492945883180726,106629215955,3535518894
7492945932116129,106629215955,3535518894
7492945982131754,106629215955,3535518894
7492946032131339,106629215955,3535518894
7492946082120223,106629215955,3535518894
7492946132120429,106629215955,3535518894
7492946182144159,106629215955,3535518894
7492946232126993,106629215955,3535518894
7492946282124554,106629215955,3535518894
