monotonic_ns,port_rcv_data_words,port_xmit_data_words
7492885826485622,105012784601,3534446837
7492885876535694,105012784601,3534446837
7492885926547314,105012784601,3534446837
7492885976543415,105012784601,3534446837
7492886026523516,105012784601,3534446837
7492886076527651,105012784601,3534446837
7492886126520025,105012784601,3534446837
7492886176533327,105012784601,3534446837
7492886226519208,105012784601,3534446837
7492886276519096,105012784601,3534446837
7492886326520987,105012784601,3534446837
7492886376523339,105012784601,3534446837
7492886426519470,105012784601,3534446837
7492886476518927,105012784601,3534446837
7492886526541607,105012784601,3534446837
7492886576537176,105012784601,3534446837
7492886626524180,105012784601,3534446837
7492886676517645,105012784601,3534446837
7492886726522161,105012784601,3534446837
7492886776529803,105012784601,3534446837
7492886826530623,105012784601,3534446837
7492886876523297,105012784601,3534446837
7492886926990504,105012784601,3534446837
7492886976526408,105012784601,3534446837
7492887026520524,105012784778,3534446873
7492887076533525,105012785056,3534446891
7492887127131348,105012785056,3534446891
7492887176540593,105012785056,3534446891
7492887226522065,105012785056,3534446891
7492887276539836,105012785056,3534446891
7492887326519174,105012785056,3534446891
7492887376518260,105012785056,3534446891
7492887426535079,105012785056,3534446891
7492887476519937,105012785056,3534446891
7492887526528801,105012785056,3534446891
7492887576521705,105012785056,3534446891
7492887626518256,105012785056,3534446891
7492887676517712,105012785056,3534446891
7492887726521746,105012785056,3534446891
7492887776561128,105012785056,3534446891
7492887826538863,105012785056,3534446891
7492887876539531,105012785056,3534446891
7492887926527466,105012785056,3534446891
7492887976499570,105012785056,3534446891
7492888026536657,105012785056,3534446891
7492888076518249,105012785056,3534446891
7492888126536169,105012785056,3534446891
7492888176519324,105012785056,3534446891
7492888226522647,105012785056,3534446891
7492888276540287,105012785056,3534446891
7492888326522510,105012785056,3534446891
7492888376520172,105012785056,3534446891
7492888426519958,105012785056,3534446891
7492888476523441,105012785056,3534446891
7492888526531263,105012785056,3534446891
7492888576530247,105012785056,3534446891
7492888626525245,105012785056,3534446891
7492888676522686,105012785056,3534446891
7492888726518124,105012785056,3534446891
7492888776547626,105012785056,3534446891
7492888826524980,105012785056,3534446891
7492888876616800,105012785056,3534446891
7492888926517950,105012785056,3534446891
7492888976519620,105012785056,3534446891
7492889026517532,105012785056,3534446891
7492889076519582,105012785056,3534446891
7492889126522554,105012785056,3534446891
7492889176520175,105012785056,3534446891
7492889226536031,105012785056,3534446891
7492889276519787,105012785056,3534446891
7492889326520274,105012785056,3534446891
7492889376518687,105012785056,3534446891
7492889426517631,105012785056,3534446891
7492889476517496,105012785056,3534446891
7492889526520127,105012785056,3534446891
7492889576521887,105012785056,3534446891
7492889626519989,105012785056,3534446891
7492889676519043,105012785056,3534446891
7492889726517907,105012785056,3534446891
7492889776533022,105012785056,3534446891
7492889826530293,105012785056,3534446891
7492889876526401,105012785056,3534446891
7492889926518382,105012785056,3534446891
7492889976521614,105012785056,3534446891
7492890026516099,105012785056,3534446891
7492890076519692,105012785056,3534446891
7492890126525368,105012785056,3534446891
7492890176530793,105012785056,3534446891
7492890226532582,105012785056,3534446891
7492890276518611,105012785056,3534446891
7492890326521803,105012785056,3534446891
7492890376522800,105012785056,3534446891
