monotonic_ns,port_rcv_data_words,port_xmit_data_words
7324476011410843,46022715153,66888770413
7324476061469503,46022715153,66888770413
7324476111466963,46022715153,66888770413
7324476161455336,46022715153,66888770413
7324476211456102,46022715153,66888770413
7324476261466114,46022715153,66888770413
7324476311458084,46022715153,66888770413
7324476361462827,46022715153,66888770413
7324476411461038,46022715153,66888770413
7324476461458507,46022715153,66888770413
7324476511465254,46022715153,66888770413
7324476561455801,46022715153,66888770413
7324476611456076,46022740979,66901012945
7324476661472991,46022773094,66916183039
7324476711469228,46022801816,66929889352
7324476761464003,46022835206,66945591730
7324476811461333,46022858932,66956834140
7324476861476043,46022887121,66970076794
7324476911455350,46022909186,66980855561
7324476961454723,46022939753,66995094142
7324477012211655,46022962869,67005872951
7324477061458960,46022975252,67012127288
7324477111454686,46023014967,67030624173
7324477161463366,46023057282,67050451736
7324477211457400,46023106878,67074005334
7324477261471519,46023152827,67095695938
7324477311452620,46023207115,67121511697
7324477361472179,46023258165,67145875086
7324477411482552,46023296892,67164094370
7324477461451991,46023344720,67186583416
7324477511434203,46023394580,67210536149
7324477561466636,46023448954,67236085781
7324477611456803,46023492739,67256711786
7324477661458971,46023520680,67270151957
7324477711952807,46023572161,67294503950
7324477761461204,46023590293,67303552778
7324477811460447,46023617639,67315795326
7324477861752148,46023634769,67323912641
7324477911460095,46023665532,67338550467
7324477963139883,46023696453,67353055190
7324478011501939,46023738306,67372882769
7324478061463724,46023775051,67390315070
7324478111454772,46023831993,67417328499
7324478161459735,46023895963,67447535616
7324478211458087,46023944263,67470290803
7324478262031997,46023989849,67492247456
7324478311457674,46024032511,67512740406
7324478364126198,46024082835,67536027831
7324478411455449,46024121559,67554524700
7324478461455113,46024168717,67576880612
7324478511454385,46024224968,67603627883
7324478561465570,46024282760,67630843990
7324478611443374,46024348829,67661912981
7324478661453837,46024371005,67672425590
7324478711450556,46024384207,67678946085
7324478762030317,46024424555,67697802612
7324478811457377,46024442089,67706092553
7324478861462801,46024467884,67718867369
7324478911458958,46024505767,67736166615
7324478961461056,46024554194,67759320969
7324479011526759,46024596800,67779148594
7324479061470822,46024663318,67810819446
7324479111461229,46024711795,67833574618
7324479161455383,46024769736,67861120299
7324479211461729,46024810543,67880548650
7324479261467934,46024857854,67903037633
7324479311467307,46024916765,67930849503
7324479361526979,46024976958,67959374473
7324479411458059,46025014559,67977424353
7324479461442445,46025043148,67990731422
7324479511469519,46025051902,67994989694
7324479561467579,46025091051,68013403407
7324479611455462,46025128834,68031318093
7324479661456458,46025161653,68046887384
7324479711457594,46025189811,68060061429
7324479761451317,46025221328,68074965396
7324479811464034,46025250004,68088405567
7324479861455523,46025271755,68098882749
7324479911752163,46025289999,68107434720
7324479961885268,46025322331,68122870925
7324480011456899,46025354880,68138041019
7324480061497967,46025386040,68152678891
7324480111456627,46025415965,68167050513
7324480161461229,46025466554,68190737182
7324480211456415,46025524715,68218666384
7324480261465726,46025579828,68244897032
7324480311490335,46025643397,68275104149
7324480361457369,46025699440,68301186065
7324480411465759,46025729326,68315557733
7324480461453761,46025772074,68335518383
