monotonic_ns,port_rcv_data_words,port_xmit_data_words
7322538162708138,44405392329,62064274149
7322538212715085,44405392329,62064274149
7322538262710781,44405392329,62064274149
7322538312706458,44405392329,62064274149
7322538362698467,44405392329,62064274149
7322538412731501,44405392329,62064274149
7322538462714435,44405392329,62064274149
7322538512726351,44405392329,62064274149
7322538562723059,44405392329,62064274149
7322538612714117,44405392329,62064274149
7322538662708331,44405392329,62064274149
7322538712716921,44405392329,62064274149
7322538762704753,44405392329,62064274149
7322538812706801,44405392329,62064274149
7322538862705723,44405392329,62064274149
7322538912714203,44405392329,62064274149
7322538962886428,44405392329,62064274149
7322539014029928,44405392329,62064274149
7322539062713254,44405392329,62064274149
7322539112707117,44405392329,62064274149
7322539162683980,44405392329,62064274149
7322539212717344,44405392329,62064274149
7322539262721115,44405392329,62064274149
7322539312716732,44405392329,62064274149
7322539362709052,44405392329,62064274149
7322539412710259,44405392329,62064274149
7322539462711485,44405392329,62064274149
7322539512719003,44405392329,62064274149
7322539562705914,44405392329,62064274149
7322539612712830,44405392329,62064274149
7322539662706363,44405392329,62064274149
7322539715818839,44405392329,62064274149
7322539762710018,44405392329,62064274149
7322539812720571,44405392329,62064274149
7322539862708654,44405392329,62064274149
7322539912741077,44405392329,62064274149
7322539962716317,44405392329,62064274149
7322540012719116,44405392329,62064274149
7322540062706958,44405392329,62064274149
7322540112706732,44405392329,62064274149
7322540162713218,44405392329,62064274149
7322540212706791,44405392329,62064274149
7322540263582106,44405392329,62064274149
7322540312695038,44405392329,62064274149
7322540362705842,44405392329,62064274149
7322540412705556,44405392329,62064274149
7322540463109991,44405392329,62064274149
7322540512664430,44405392329,62064274149
7322540562713092,44405392329,62064274149
7322540612712255,44405392329,62064274149
7322540662716196,44405392329,62064274149
7322540712707345,44405392329,62064274149
7322540762717778,44405392329,62064274149
7322540812719065,44405392329,62064274149
7322540862716474,44405392329,62064274149
7322540912695250,44405392329,62064274149
7322540962701155,44405392329,62064274149
7322541012716527,44405392329,62064274149
7322541062705291,44405392329,62064274149
7322541112706998,44405392329,62064274149
7322541162718273,44405392329,62064274149
7322541212699994,44405392329,62064274149
7322541262833790,44405392329,62064274149
7322541312707857,44405392329,62064274149
7322541362697913,44405392329,62064274149
7322541412715099,44405392329,62064274149
7322541462710805,44405392329,62064274149
7322541512718193,44405392329,62064274149
7322541562712857,44405392329,62064274149
7322541612700980,44405392329,62064274149
7322541662704301,44405392329,62064274149
7322541712702301,44405392329,62064274149
7322541762703147,44405392329,62064274149
7322541812725021,44405392329,62064274149
7322541862709447,44405392329,62064274149
7322541912706055,44405392329,62064274149
