monotonic_ns,port_rcv_data_words,port_xmit_data_words
7322887844101524,85609672189,3519528746
7322887894134235,85609672189,3519528746
7322887944135216,85609672189,3519528746
7322887994133362,85609672189,3519528746
7322888044135225,85609672189,3519528746
7322888094142599,85609672189,3519528746
7322888144138521,85609672189,3519528746
7322888194138260,85609672189,3519528746
7322888244137288,85609672189,3519528746
7322888294140193,85609672189,3519528746
7322888344133660,85609672189,3519528746
7322888394133880,85609672189,3519528746
7322888444131626,85609672189,3519528746
7322888494142195,85609672189,3519528746
7322888544131014,85609672189,3519528746
7322888594151803,85609672189,3519528746
7322888644132977,85609672189,3519528746
7322888694132716,85609672189,3519528746
7322888744144528,85609672189,3519528746
7322888794142333,85609672189,3519528746
7322888844148074,85609672189,3519528746
7322888894149747,85609672189,3519528746
7322888944134017,85609672189,3519528746
7322888994131812,85609672189,3519528746
7322889044132203,85609672189,3519528746
7322889094133505,85609672189,3519528746
7322889144156869,85609672496,3519528800
7322889194136190,85609672644,3519528800
7322889244139406,85609672644,3519528800
7322889294132493,85609672644,3519528800
7322889344147992,85609672644,3519528800
7322889394157870,85609672644,3519528800
7322889444172908,85609672644,3519528800
7322889494160224,85609672644,3519528800
7322889544161366,85609672644,3519528800
7322889594158912,85609672644,3519528800
7322889644142381,85609672644,3519528800
7322889694135938,85609672644,3519528800
7322889744142000,85609672644,3519528800
7322889794168900,85609672644,3519528800
7322889844159863,85609672644,3519528800
7322889894163670,85609672644,3519528800
7322889944164181,85609672644,3519528800
7322889994150806,85609672644,3519528800
7322890044161916,85609672644,3519528800
7322890094141548,85609672644,3519528800
7322890144133714,85609672644,3519528800
7322890194131470,85609672644,3519528800
7322890244134746,85609672644,3519528800
7322890294164021,85609672644,3519528800
7322890344163600,85609672644,3519528800
7322890394253028,85609672644,3519528800
7322890444147109,85609672644,3519528800
7322890494140617,85609672644,3519528800
7322890544166025,85609672644,3519528800
7322890594151848,85609672644,3519528800
7322890644486265,85609672644,3519528800
7322890694156307,85609672644,3519528800
7322890744159924,85609672644,3519528800
7322890794155305,85609672644,3519528800
7322890844156768,85609672644,3519528800
7322890894150316,85609672644,3519528800
7322890944127213,85609672644,3519528800
7322890994160986,85609672644,3519528800
7322891044149034,85609672644,3519528800
7322891094147231,85609672644,3519528800
7322891144162841,85609672644,3519528800
7322891194149235,85609672644,3519528800
7322891244209328,85609672644,3519528800
7322891294153744,85609672644,3519528800
7322891344133417,85609672644,3519528800
7322891394144187,85609672644,3519528800
7322891444144288,85609672644,3519528800
7322891494144889,85609672644,3519528800
7322891544142325,85609672644,3519528800
7322891594141623,85609672644,3519528800
7322891644149919,85609672644,3519528800
7322891694143798,85609672644,3519528800
7322891744137547,85609672644,3519528800
7322891794156963,85609672644,3519528800
7322891844138058,85609672644,3519528800
7322891894146564,85609672644,3519528800
7322891944139091,85609672644,3519528800
7322891994148439,85609672644,3519528800
7322892044140234,85609672644,3519528800
7322892094184026,85609672644,3519528800
7322892144141988,85609672644,3519528800
7322892194152418,85609672644,3519528800
7322892244147429,85609672644,3519528800
7322892294143613,85609672644,3519528800
7322892344135538,85609672644,3519528800
7322892394136119,85609672644,3519528800
7322892444134347,85609672644,3519528800
7322892494133526,85609672644,3519528800
7322892544162561,85609672644,3519528800
7322892594166218,85609672644,3519528800
7322892644145159,85609672644,3519528800
7322892694142835,85609672644,3519528800
7322892744127597,85609672644,3519528800
7322892794156462,85609672644,3519528800
7322892844151363,85609672644,3519528800
7322892894158266,85609672644,3519528800
7322892944156453,85609672644,3519528800
7322892994149340,85609672644,3519528800
7322893044133852,85609672644,3519528800
7322893094144112,85609672644,3519528800
7322893144139224,85609672644,3519528800
7322893194150866,85609672644,3519528800
7322893244126080,85609672644,3519528800
7322893294147131,85609672644,3519528800
7322893344147181,85609672644,3519528800
7322893394137454,85609672644,3519528800
7322893444142013,85609672644,3519528800
7322893494147734,85609672644,3519528800
7322893544140391,85609672644,3519528800
7322893594138368,85609672644,3519528800
7322893644138720,85609672644,3519528800
7322893694151164,85609672644,3519528800
7322893744148369,85609672644,3519528800
7322893794145695,85609672644,3519528800
7322893844141878,85609672644,3519528800
7322893894146177,85609672644,3519528800
7322893944134416,85609672644,3519528800
7322893994146930,85609672644,3519528800
7322894044138495,85609672644,3519528800
7322894094153915,85609672644,3519528800
7322894144132937,85609672644,3519528800
7322894194140392,85609672644,3519528800
7322894244133540,85609672644,3519528800
7322894294149751,85609672644,3519528800
7322894344137258,85609672644,3519528800
7322894394150194,85609672644,3519528800
7322894444148862,85609672644,3519528800
7322894494152890,85609672644,3519528800
7322894544157670,85609672644,3519528800
7322894594165005,85609672644,3519528800
7322894644161539,85609672644,3519528800
7322894694138778,85609672644,3519528800
7322894744154358,85609672644,3519528800
7322894794118482,85609672644,3519528800
7322894844144752,85609672644,3519528800
7322894894139172,85609672644,3519528800
7322894944149031,85609672644,3519528800
7322894994135327,85609672644,3519528800
7322895044132292,85609672644,3519528800
7322895094139146,85609672644,3519528800
7322895144132214,85609672644,3519528800
7322895194148085,85609672644,3519528800
7322895244140131,85609672644,3519528800
7322895294144922,85609672644,3519528800
7322895344132389,85609672644,3519528800
7322895394136027,85609672644,3519528800
7322895444148151,85609672644,3519528800
7322895494332117,85609672644,3519528800
7322895544174202,85609672644,3519528800
7322895594158243,85609672644,3519528800
7322895644141603,85609672644,3519528800
7322895694160450,85609672644,3519528800
7322895744147937,85609672644,3519528800
7322895794156184,85609672644,3519528800
7322895844144704,85609672644,3519528800
7322895894132241,85609672644,3519528800
7322895944131832,85609672644,3519528800
7322895994162320,85609672644,3519528800
7322896044163574,85609672644,3519528800
7322896094155420,85609672644,3519528800
7322896144160080,85609672644,3519528800
7322896194158799,85609672644,3519528800
7322896244133793,85609672644,3519528800
7322896294149113,85609672644,3519528800
7322896344142542,85609672644,3519528800
7322896394151941,85609672644,3519528800
7322896444133819,85609672644,3519528800
7322896494135433,85609672644,3519528800
7322896544157987,85609672644,3519528800
7322896594133322,85609672644,3519528800
7322896644098157,85609672644,3519528800
7322896694133645,85609672644,3519528800
7322896744144176,85609672644,3519528800
7322896794158033,85609672644,3519528800
7322896844149579,85609672644,3519528800
7322896894140393,85609672644,3519528800
7322896944149632,85609672644,3519528800
7322896994143502,85609672644,3519528800
7322897044160034,85609672644,3519528800
7322897094147973,85609672644,3519528800
7322897144134800,85609672644,3519528800
7322897194137797,85609672644,3519528800
7322897244145944,85609672644,3519528800
7322897294152468,85609672644,3519528800
7322897344136700,85609672644,3519528800
7322897394134517,85609672644,3519528800
7322897444143355,85609672644,3519528800
