monotonic_ns,port_rcv_data_words,port_xmit_data_words
7322944385617957,87226103274,3520659577
7322944435658464,87226103274,3520659577
7322944485648586,87226103274,3520659577
7322944535649488,87226103274,3520659577
7322944585645632,87226103274,3520659577
7322944635655572,87226103274,3520659577
7322944685610859,87226103274,3520659577
7322944735664931,87226103274,3520659577
7322944785668348,87226103274,3520659577
7322944835657990,87226103274,3520659577
7322944885655336,87226103274,3520659577
7322944935657801,87226103274,3520659577
7322944985656550,87226103274,3520659577
7322945035650900,87226103274,3520659577
7322945085680727,87226103274,3520659577
7322945135655601,87226103274,3520659577
7322945185649551,87226103274,3520659577
7322945235647147,87226103274,3520659577
7322945285669290,87226103274,3520659577
7322945335650175,87226103274,3520659577
7322945385646069,87226103274,3520659577
7322945435654876,87226103274,3520659577
7322945485647554,87226103274,3520659577
7322945535661901,87226103274,3520659577
7322945585662033,87226103274,3520659577
7322945635648589,87226103274,3520659577
7322945685665972,87226103274,3520659577
7322945735653791,87226103274,3520659577
7322945785660394,87226103274,3520659577
7322945835677537,87226103274,3520659577
7322945885662711,87226103544,3520659596
7322945935663483,87226103544,3520659670
7322945985659607,87226103544,3520659670
7322946035654539,87226103544,3520659670
7322946085660060,87226103544,3520659670
7322946135648891,87226103544,3520659670
7322946185679599,87226103544,3520659670
7322946235664663,87226103544,3520659670
7322946285666497,87226103544,3520659670
7322946335685284,87226103544,3520659670
7322946385668724,87226103544,3520659670
7322946435674236,87226103544,3520659670
7322946485667414,87226103544,3520659670
7322946535670411,87226103544,3520659670
7322946585672516,87226103544,3520659670
7322946635678950,87226103544,3520659670
7322946685673220,87226103544,3520659670
7322946735682379,87226103544,3520659670
7322946785661601,87226103544,3520659670
7322946835672232,87226103544,3520659670
7322946885644281,87226103544,3520659670
7322946935891205,87226103544,3520659670
7322946985663910,87226103544,3520659670
7322947035630519,87226103544,3520659670
7322947085658152,87226103544,3520659670
7322947135648255,87226103544,3520659670
7322947185660910,87226103544,3520659670
7322947235651464,87226103544,3520659670
7322947285647869,87226103544,3520659670
7322947335651537,87226103544,3520659670
7322947385647691,87226103544,3520659670
7322947435663523,87226103544,3520659670
7322947485615143,87226103544,3520659670
7322947535658616,87226103544,3520659670
7322947585677954,87226103544,3520659670
7322947635668287,87226103544,3520659670
7322947685654333,87226103544,3520659670
7322947735668060,87226103544,3520659670
7322947785663984,87226103544,3520659670
7322947835669385,87226103544,3520659670
7322947885670889,87226103544,3520659670
7322947937034577,87226103544,3520659670
7322947985660062,87226103544,3520659670
7322948035650636,87226103544,3520659670
7322948085669253,87226103544,3520659670
7322948135666219,87226103544,3520659670
7322948185677842,87226103544,3520659670
7322948235672083,87226103544,3520659670
7322948285665602,87226103544,3520659670
7322948335672066,87226103544,3520659670
7322948385664554,87226103544,3520659670
7322948435733645,87226103544,3520659670
7322948485654278,87226103544,3520659670
7322948535651254,87226103544,3520659670
7322948585657176,87226103544,3520659670
7322948635647901,87226103544,3520659670
7322948685645347,87226103544,3520659670
7322948735647623,87226103544,3520659670
7322948785647164,87226103544,3520659670
7322948835652446,87226103544,3520659670
7322948885661735,87226103544,3520659670
7322948935656226,87226103544,3520659670
7322948985654645,87226103544,3520659670
7322949035645840,87226103851,3520659724
7322949085654869,87226103925,3520659724
7322949135647867,87226103999,3520659724
7322949185644493,87226103999,3520659724
7322949235622604,87226103999,3520659724
7322949285662310,87226103999,3520659724
7322949335646222,87226103999,3520659724
7322949385648518,87226103999,3520659724
7322949435662426,87226103999,3520659724
7322949485661496,87226103999,3520659724
7322949535673600,87226103999,3520659724
7322949585674875,87226103999,3520659724
7322949635681038,87226103999,3520659724
7322949685661694,87226103999,3520659724
7322949735645786,87226103999,3520659724
7322949785685131,87226103999,3520659724
7322949835673090,87226103999,3520659724
7322949885683191,87227063587,3520661796
7322949935730051,87269581453,3520743510
7322949985667866,87353267121,3520877117
7322950035661887,87439636311,3520970228
7322950085658252,87527986990,3521034608
7322950135646903,87616654416,3521091236
7322950185723879,87706684373,3521145682
7322950235673417,87795301951,3521198610
7322950285868234,87884661029,3521252482
7322950335651159,87973294180,3521306891
7322950385691046,88063260789,3521361114
7322950435668445,88151692475,3521415153
7322950485880876,88241470073,3521469580
7322950535662098,88330826034,3521522971
7322950585667480,88420129032,3521576454
7322950635678152,88509277289,3521630826
7322950685662775,88599913740,3521686788
7322950736177632,88688778483,3521740919
7322950785672878,88776926650,3521793774
7322950835669423,88842532814,3521828990
7322950885678492,88842532814,3521828990
7322950935671812,88842532814,3521828990
7322950985671353,88842532814,3521828990
7322951035670574,88842532814,3521828990
7322951085658694,88842532814,3521828990
7322951135660099,88842532814,3521828990
7322951185713551,88842532814,3521828990
7322951235667737,88842532814,3521828990
7322951285656899,88842532814,3521828990
7322951335684724,88842532814,3521828990
7322951385658657,88842532814,3521828990
7322951435659000,88842532814,3521828990
7322951485622293,88842532814,3521828990
7322951535651159,88842532814,3521828990
7322951585627277,88842532814,3521828990
7322951635648018,88842532814,3521828990
7322951685659431,88842532814,3521828990
7322951735653603,88842532814,3521828990
7322951785674143,88842532814,3521828990
7322951835657184,88842532814,3521828990
7322951885659571,88842532814,3521828990
7322951935655034,88842532814,3521828990
7322951985671958,88842532814,3521828990
7322952035655309,88842532814,3521828990
7322952085664419,88842532814,3521828990
7322952135649904,88842532814,3521828990
7322952185660556,88842532814,3521828990
7322952235662092,88842532814,3521828990
7322952285668366,88842532814,3521828990
7322952335621110,88842532814,3521828990
7322952385662750,88842532814,3521828990
7322952435633538,88842532814,3521828990
7322952485666081,88842532814,3521828990
7322952535651035,88842532814,3521828990
7322952585667328,88842532814,3521828990
7322952635617507,88842532814,3521828990
7322952685654589,88842532814,3521828990
7322952735673126,88842532814,3521828990
7322952785662449,88842532814,3521828990
7322952835623258,88842532814,3521828990
7322952885654889,88842532814,3521828990
7322952935645073,88842532814,3521828990
7322952985662068,88842532814,3521828990
7322953035647964,88842532814,3521828990
7322953085673995,88842532814,3521828990
7322953135648320,88842532814,3521828990
7322953185651889,88842532814,3521828990
7322953235647102,88842532814,3521828990
7322953285649620,88842532814,3521828990
7322953335651125,88842532814,3521828990
7322953385655987,88842532814,3521828990
7322953435652683,88842532814,3521828990
