monotonic_ns,port_rcv_data_words,port_xmit_data_words
7476762472261387,98546504674,3529558505
7476762522298652,98546504674,3529558505
7476762572318815,98546504674,3529558505
7476762622617711,98546504674,3529558505
7476762672310840,98546504674,3529558505
7476762722328628,98546504674,3529558505
7476762772311100,98546504674,3529558505
7476762822314892,98546504674,3529558505
7476762872299739,98546504674,3529558505
7476762922307649,98546504674,3529558505
7476762972675505,98546504674,3529558505
7476763022322957,98546504674,3529558505
7476763072295110,98546504851,3529558505
7476763122301998,98546504944,3529558597
7476763172305489,98546504944,3529558597
7476763222302268,98546504944,3529558597
7476763272317752,98546504944,3529558597
7476763322345129,98546504944,3529558597
7476763372305669,98546504944,3529558597
7476763422305374,98546504944,3529558597
7476763472296091,98546504944,3529558597
7476763522270328,98546504944,3529558597
7476763572321910,98546504944,3529558597
7476763622311114,98546504944,3529558597
7476763672300730,98546504944,3529558597
7476763722309671,98546504944,3529558597
7476763772311009,98546504944,3529558597
7476763822304221,98546504944,3529558597
7476763872319505,98546504944,3529558597
7476763922304592,98546504944,3529558597
7476763972268689,98546504944,3529558597
7476764022316474,98546504944,3529558597
7476764072303825,98546504944,3529558597
7476764122295775,98546504944,3529558597
7476764172316298,98546504944,3529558597
7476764222320421,98546504944,3529558597
7476764272298605,98546504944,3529558597
7476764322301375,98546504944,3529558597
7476764372320245,98546504944,3529558597
7476764422297798,98546504944,3529558597
7476764472295589,98546504944,3529558597
7476764522310171,98546504944,3529558597
7476764572306228,98546504944,3529558597
7476764622304300,98546504944,3529558597
7476764675074860,98546504944,3529558597
7476764722304760,98546504944,3529558597
7476764772296460,98546504944,3529558597
7476764822309609,98546504944,3529558597
7476764872310055,98546504944,3529558597
7476764922311343,98546504944,3529558597
7476764972317950,98546504944,3529558597
7476765022311172,98546504944,3529558597
7476765072311537,98546504944,3529558597
7476765122299760,98546504944,3529558597
7476765172295026,98546504944,3529558597
7476765222307224,98546504944,3529558597
7476765272315013,98546504944,3529558597
7476765322295802,98546504944,3529558597
7476765372285708,98546504944,3529558597
7476765422321300,98546504944,3529558597
7476765472300035,98546504944,3529558597
7476765522295822,98546504944,3529558597
7476765572295436,98546504944,3529558597
7476765622311711,98546504944,3529558597
7476765672317788,98546504944,3529558597
7476765722308124,98546504944,3529558597
7476765772281810,98546504944,3529558597
7476765822309617,98546504944,3529558597
7476765872317266,98546504944,3529558597
