monotonic_ns,port_rcv_data_words,port_xmit_data_words
7476393216921967,47637288681,69316171556
7476393266921971,47637318570,69330039034
7476393317105768,47637352499,69345979460
7476393366956653,47637374783,69356492069
7476393416935619,47637410102,69373259015
7476393469100854,47637442902,69388695298
7476393516900734,47637478872,69405728339
7476393566917078,47637521121,69426088202
7476393616912895,47637562102,69445117355
7476393666922286,47637581977,69454565427
7476393722876324,47637603462,69464811863
7476393892753918,47637604178,69464944996
7476393901972606,47637604470,69465078052
7476393969601260,47637609286,69467739425
7476394093891820,47637613227,69469096168
7476394096366139,47637614049,69469602419
7476394146471112,47637635121,69479582744
7476394196479342,47637669518,69496083548
7476394246706115,47637703702,69511919059
7476394296466637,47637740375,69529351314
7476394347319281,47637776708,69546517457
7476394396477265,47637820855,69567808817
7476394446467341,47637858003,69585191190
7476394496465903,47637896286,69603205703
7476394546462762,47637939522,69623432511
7476394596461484,47638002180,69653373486
7476394646466717,47638036921,69669608148
7476394696548449,47638087054,69693960141
7476394746472687,47638115376,69706601917
7476394796468183,47638158240,69726828724
7476394846477203,47638209113,69751047615
7476394896462982,47638271743,69781254717
7476394946470340,47638302298,69795626369
7476394996468781,47638363046,69824236634
7476395046498649,47638413836,69848189445
7476395096461807,47638459651,69870013074
7476395146498438,47638509616,69893699712
7476395196467706,47638568168,69921634169
7476395246468542,47638614728,69943248923
7476395297059474,47638667605,69968618669
7476395346479090,47638706350,69986982483
7476395396467994,47638766223,70014927377
7476395446633828,47638799173,70030363675
7476395496466029,47638852412,70057110884
7476395546469089,47638891523,70074277059
7476395596463553,47638943389,70098895209
7476395646479646,47638962976,70107944006
7476395696466567,47638962976,70107944006
7476395746459158,47638962976,70107944006
7476395827442942,47638962976,70107944006
7476395853030685,47638962976,70107944006
7476395896422212,47638962976,70107944006
7476396296197472,47638963022,70107944022
7476396298792038,47638963038,70107944064
7476396349143377,47638963038,70107944064
7476396398887970,47638963038,70107944064
7476396448904775,47638963038,70107944064
7476396498872541,47638963038,70107944064
7476396549621808,47638963038,70107944064
7476396598885944,47638963038,70107944064
7476396648882091,47638963038,70107944064
7476396698872508,47638963038,70107944064
7476396748900393,47638963038,70107944064
7476396799887370,47638963038,70107944064
7476396848886727,47638963038,70107944064
7476396899070583,47638963038,70107944064
7476396950866571,47638963038,70107944064
7476396998885487,47638963038,70107944064
7476397048927227,47638963038,70107944064
7476397098872272,47638963038,70107944064
7476397148890830,47638963100,70107944122
7476397199126430,47638963100,70107944122
7476397248899424,47638963100,70107944122
7476397301029635,47638963100,70107944122
7476397348858659,47638963100,70107944122
7476397398906379,47638963100,70107944122
7476397448910531,47638963100,70107944122
7476397498900247,47638963100,70107944122
7476397548888640,47638963100,70107944122
7476397598885188,47638963100,70107944122
7476397648895962,47638963100,70107944122
7476397698849412,47638963100,70107944122
7476397748886774,47638963100,70107944122
7476397798886317,47638963100,70107944122
7476397848884208,47638963100,70107944122
7476397901737085,47638963100,70107944122
7476397948896128,47638963100,70107944122
7476397998885874,47638963100,70107944122
7476398048890376,47638963100,70107944122
7476398098890601,47638963100,70107944122
7476398148857555,47638963100,70107944122
7476398198892523,47638963100,70107944122
7476398248975216,47638963100,70107944122
7476398298892321,47638963100,70107944122
7476398348886645,47638963100,70107944122
7476398398900314,47638963100,70107944122
7476398450049935,47638963100,70107944122
7476398498886578,47638963100,70107944122
7476398548924751,47638963100,70107944122
7476398598907684,47638963100,70107944122
7476398648889195,47638963100,70107944122
7476398698864295,47638963100,70107944122
7476398777553815,47638963100,70107944122
7476398830779334,47638963100,70107944122
7476398852058085,47638963100,70107944122
7476398899889553,47638963100,70107944122
7476398949550655,47638963100,70107944122
7476398998868156,47638963100,70107944122
7476399048862320,47638963100,70107944122
7476399098896777,47638963100,70107944122
7476399148900358,47638963100,70107944122
7476399198941897,47638963100,70107944122
7476399248901759,47638963100,70107944122
7476399298888669,47638963100,70107944122
7476399350427333,47638963100,70107944122
7476399410562662,47638963100,70107944122
7476399449562840,47638963100,70107944122
7476399498891532,47638963100,70107944122
7476399548902496,47638963100,70107944122
7476399598896730,47638963100,70107944122
7476399649396247,47638963100,70107944122
7476399698876352,47638963100,70107944122
7476399748887987,47638963100,70107944122
7476399798893602,47638963100,70107944122
7476399848994989,47638963100,70107944122
7476399898923695,47638963100,70107944122
7476399949734263,47638963100,70107944122
7476399998907764,47638963100,70107944122
7476400048917445,47638963100,70107944122
