monotonic_ns,port_rcv_data_words,port_xmit_data_words
7476418936325814,47644878239,72906693700
7476418986376329,47644926852,72929581927
7476419036345307,47644979639,72954599244
7476419086347305,47645017336,72972164647
7476419136343703,47645061489,72993322905
7476419187316925,47645107513,73015013478
7476419236328705,47645122590,73022066241
7476419286341352,47645153800,73036970193
7476419336329004,47645162266,73040962339
7476419386334498,47645178168,73048585857
7476419436324374,47645223981,73069971801
7476419486872448,47645254344,73084752048
7476419536384250,47645305028,73108562391
7476419589766794,47645348196,73128656174
7476419643503718,47645364653,73136906561
7476419686332570,47645397522,73152342766
7476419770268856,47645433008,73168710545
7476419798393477,47645433008,73168710545
7476419848486099,47645435547,73170041193
7476419898479702,47645435547,73170041193
7476419948502918,47645435547,73170041209
7476419998507301,47645449319,73176561719
7476420048480236,47645469991,73186541997
7476420098501720,47645477493,73189868772
7476420148491075,47645507676,73204506598
7476420198490849,47645535369,73217148374
7476420248491234,47645547903,73223136522
7476420298487422,47645561216,73229390859
7476420348493788,47645576477,73236709764
7476420398484796,47645593300,73244560953
7476420448550610,47645626625,73260795615
7476420598051502,47645641817,73268247622
7476420615257448,47645644140,73268549120
7476420696233187,47645658957,73275566496
7476420715365782,47645662405,73277961790
7476420765352863,47645683533,73287010664
7476420816766150,47645698701,73294284803
7476420865351469,47645725931,73307237394
7476420915349861,47645753181,73320278352
7476420965349484,47645759259,73322939772
7476421015351943,47645759259,73322939772
7476421065329266,47645759259,73322939772
7476421115367520,47645759259,73322939772
7476421165380648,47645759259,73322939772
7476421215392774,47645759321,73322939830
7476421265361652,47645759321,73322939830
7476421315354744,47645759321,73322939830
7476421365367160,47645759321,73322939830
7476421415401657,47645759321,73322939830
7476421465402733,47645759321,73322939830
7476421516383429,47645759321,73322939830
7476421565360616,47645759321,73322939830
7476421615358636,47645759321,73322939830
7476421665330770,47645759321,73322939830
7476421715359316,47645759321,73322939830
7476421765354361,47645759321,73322939830
7476421815381735,47645759321,73322939830
7476421865860384,47645759321,73322939830
7476421915366075,47645759321,73322939830
7476421965378773,47645759321,73322939830
7476422015361476,47645759321,73322939830
7476422065359577,47645759321,73322939830
7476422115368196,47645759321,73322939830
7476422165346592,47645759321,73322939830
7476422215350503,47645759321,73322939830
7476422265366306,47645759321,73322939830
7476422315345833,47645759321,73322939830
7476422365352770,47645759321,73322939830
7476422415353015,47645759321,73322939830
7476422465383334,47645759321,73322939830
7476422515365135,47645759321,73322939830
7476422565365430,47645759321,73322939830
7476422618933418,47645759321,73322939830
7476422665341395,47645759321,73322939830
7476422721298408,47645759321,73322939830
7476422765546855,47645759321,73322939830
7476422840923912,47645759321,73322939830
7476422865362410,47645759321,73322939830
7476422915376690,47645759321,73322939830
7476422965354454,47645759321,73322939830
7476423015371389,47645759321,73322939830
7476423065367767,47645759321,73322939830
7476423115362322,47645759321,73322939830
7476423165356946,47645759321,73322939830
7476423216635109,47645759321,73322939830
7476423270681952,47645759321,73322939830
7476423315392964,47645759321,73322939830
7476423365372151,47645759321,73322939830
7476423415369200,47645759321,73322939830
7476423465359707,47645759321,73322939830
7476423519349076,47645759321,73322939830
7476423565354576,47645759321,73322939830
7476423615323014,47645759321,73322939830
7476423665330942,47645759321,73322939830
7476423741255188,47645759321,73322939830
7476423781346536,47645759321,73322939830
7476423815376718,47645759321,73322939830
7476423866050579,47645759321,73322939830
7476423915360597,47645759321,73322939830
7476423965342328,47645759321,73322939830
7476424015355757,47645759321,73322939830
7476424065354950,47645759321,73322939830
7476424115969213,47645759321,73322939830
7476424165349589,47645759321,73322939830
7476424215355974,47645759321,73322939830
7476424265353875,47645759321,73322939830
7476424315352437,47645759321,73322939830
7476424365359974,47645759321,73322939830
7476424415377140,47645759321,73322939830
7476424467623090,47645759321,73322939830
7476424515366058,47645759321,73322939830
7476424565353229,47645759321,73322939830
7476424615753146,47645759321,73322939830
7476424665356654,47645759321,73322939830
7476424715336021,47645759321,73322939830
7476424765337188,47645759321,73322939830
7476424815816968,47645759321,73322939830
7476424865351512,47645759321,73322939830
7476424915358940,47645759321,73322939830
7476424965354666,47645759321,73322939830
7476425015321330,47645759321,73322939830
7476425065326614,47645759321,73322939830
7476425115355020,47645759321,73322939830
7476425165343974,47645759321,73322939830
7476425215351803,47645759321,73322939830
