monotonic_ns,port_rcv_data_words,port_xmit_data_words
7476833796750386,101779365188,3531787765
7476833846799190,101779365188,3531787765
7476833896791798,101779365188,3531787765
7476833946784878,101779365188,3531787765
7476833996809166,101779365188,3531787765
7476834046816031,101779365188,3531787765
7476834096795845,101779365188,3531787765
7476834146793764,101779365188,3531787765
7476834196794748,101779365188,3531787765
7476834246807064,101779365188,3531787765
7476834296792949,101779365188,3531787765
7476834346794575,101779365188,3531787765
7476834396793605,101779365188,3531787765
7476834446792465,101779365188,3531787765
7476834496817194,101779365188,3531787765
7476834546792891,101779365188,3531787765
7476834596805036,101779365188,3531787765
7476834646792575,101779365188,3531787765
7476834696794160,101779365188,3531787765
7476834746791587,101779365188,3531787765
7476834796795938,101779365188,3531787765
7476834846808924,101779365188,3531787765
7476834896796373,101779365188,3531787765
7476834946810963,101779365188,3531787765
7476834996810134,101779365188,3531787765
7476835046795889,101779365188,3531787765
7476835096793477,101779365188,3531787765
7476835146835398,101779365188,3531787765
7476835196809161,101779365188,3531787765
7476835246800557,101779365188,3531787765
7476835296795350,101779365188,3531787765
7476835346790312,101779365188,3531787765
7476835396796005,101779365188,3531787765
7476835446791138,101779365188,3531787765
7476835496790299,101779365188,3531787765
7476835546792786,101779365188,3531787765
7476835596807095,101779365188,3531787765
7476835646807037,101779365188,3531787765
7476835696797722,101779365188,3531787765
7476835746794058,101779365188,3531787765
7476835798025834,101779365188,3531787765
7476835846819861,101779365188,3531787765
7476835896754580,101779365188,3531787765
7476835947011956,101779365188,3531787765
7476835996791113,101779365188,3531787765
7476836046808689,101779365188,3531787765
7476836096798121,101779365188,3531787765
7476836146797121,101779365188,3531787765
7476836196795460,101779365188,3531787765
7476836246790924,101779365188,3531787765
7476836296797098,101779365188,3531787765
7476836346791860,101779365188,3531787765
7476836396790029,101779365188,3531787765
7476836446797866,101779365188,3531787765
7476836496800363,101779365188,3531787765
7476836546798562,101779365188,3531787765
7476836596791821,101779365188,3531787765
7476836646806441,101779365188,3531787765
7476836696793689,101779365188,3531787765
7476836746791397,101779365188,3531787765
7476836796796409,101779365188,3531787765
7476836846818142,101779365188,3531787765
7476836896805120,101779365188,3531787765
7476836946804922,101779365188,3531787765
7476836996806026,101779365188,3531787765
7476837046816087,101779365188,3531787765
7476837096808765,101779365188,3531787765
7476837146803207,101779365188,3531787765
7476837196806646,101779365188,3531787765
7476837246792071,101779365188,3531787765
7476837296811068,101779365188,3531787765
7476837346819787,101779365188,3531787765
7476837396823887,101779365188,3531787765
7476837446804843,101779365188,3531787765
7476837496809234,101779365188,3531787765
7476837546807853,101779365188,3531787765
7476837596828184,101779365188,3531787765
7476837646831843,101779365188,3531787765
7476837696826655,101779365188,3531787765
7476837746790610,101779365188,3531787765
7476837796806972,101779365188,3531787765
7476837846817555,101779365188,3531787765
7476837896803691,101779365188,3531787765
7476837946815435,101779365188,3531787765
7476837996768649,101779365188,3531787765
7476838046797135,101779365188,3531787765
7476838096791587,101779365188,3531787765
7476838146791519,101779365188,3531787765
7476838196794466,101779365188,3531787765
7476838246792295,101779365188,3531787765
7476838296790894,101779365188,3531787765
7476838346803299,101779365188,3531787765
7476838396805716,101779365188,3531787765
7476838446790179,101779365188,3531787765
7476838496803446,101779365188,3531787765
7476838546796225,101779365188,3531787765
7476838596801938,101779365188,3531787765
7476838646812109,101779365188,3531787765
7476838696796081,101779365188,3531787765
7476838746797295,101779365188,3531787765
7476838796795063,101779365188,3531787765
7476838846821946,101779365188,3531787765
7476838896798304,101779365188,3531787765
7476838946815117,101779365188,3531787765
7476838996805261,101779365188,3531787765
7476839046809761,101779365188,3531787765
7476839096807179,101779365188,3531787765
7476839146807962,101779365188,3531787765
7476839196797846,101779365188,3531787765
7476839246793900,101779365188,3531787765
7476839296812377,101779365188,3531787765
7476839346791069,101779365495,3531787819
7476839396790951,101779365569,3531787819
7476839446798798,101779365569,3531787819
7476839496808298,101779365569,3531787819
7476839546799193,101779365569,3531787819
7476839596794466,101779365569,3531787819
7476839646796021,101779365569,3531787819
7476839699027415,101779365569,3531787819
7476839746800404,101779365569,3531787819
7476839796803982,101779365569,3531787819
7476839846796320,101779365569,3531787819
7476839896794940,101779365569,3531787819
7476839946795954,101779365569,3531787819
7476839996804722,101779365569,3531787819
7476840046783394,101779365569,3531787819
7476840096807161,101779365569,3531787819
7476840146791253,101779365569,3531787819
7476840196817054,101779365569,3531787819
7476840246796948,101779365569,3531787819
7476840296809354,101779365569,3531787819
7476840346813524,101779365569,3531787819
7476840396814998,101779365569,3531787819
7476840446808208,101779365569,3531787819
7476840496811726,101779365569,3531787819
7476840546828891,101779365569,3531787819
7476840596805419,101779365569,3531787819
7476840646909697,101779365569,3531787819
7476840696814690,101779365569,3531787819
7476840746811005,101779365569,3531787819
